InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,customer_id,Country,Category
536753,BO93481,Cookbook Books,45,2023-10-15 02:42:02,9.52,12373.0,France,Books
536753,CL89982,Shoes Clothing,2,2025-07-28 08:15:37,94.98,12398.0,Australia,Clothing
536753,CL71556,Dress Clothing,33,2025-01-22 19:05:56,75.24,12411.0,Germany,Clothing
536753,SP76193,Ball Sports,15,2025-05-20 09:30:20,76.27,12430.0,Canada,Sports
536753,BO66754,Novel Books,46,2024-06-21 14:47:03,31.62,12362.0,UK,Books
536753,SP12906,Racket Sports,25,2025-01-04 01:42:04,39.82,12445.0,USA,Sports
536753,EL32983,Headphones Electronics,19,2024-05-13 05:11:59,47.93,12362.0,UK,Electronics
536754,SP77162,Ball Sports,6,2024-08-20 14:37:40,41.48,12347.0,Netherlands,Sports
536755,CL87738,Hat Clothing,36,2024-10-29 06:04:44,53.35,12389.0,Netherlands,Clothing
536755,EL41976,Headphones Electronics,12,2024-12-04 15:11:07,10.43,12434.0,UK,Electronics
536755,EL90070,Smartphone Electronics,49,2024-05-03 16:33:24,15.67,12347.0,USA,Electronics
536755,SP90328,Racket Sports,9,2024-09-15 17:55:33,57.6,12367.0,USA,Sports
536755,BO71244,Dictionary Books,23,2023-11-03 16:40:26,33.89,12442.0,Australia,Books
536756,BO44021,Biography Books,14,2024-01-04 02:56:04,73.12,12420.0,France,Books
536756,HO79555,Plate Home,47,2024-02-03 06:41:38,41.05,12401.0,Italy,Home
536756,SP15859,Towel Sports,40,2024-10-03 00:36:06,55.35,12360.0,USA,Sports
536756,HO40736,Chair Home,29,2024-07-03 09:37:38,30.56,12432.0,UK,Home
536757,BO27778,Novel Books,14,2024-01-06 06:27:11,29.38,12346.0,Italy,Books
536757,EL25790,Tablet Electronics,37,2024-08-14 22:05:11,48.45,12412.0,Spain,Electronics
536758,HO69020,Chair Home,25,2024-03-02 18:51:40,27.44,12439.0,Spain,Home
536758,BO54937,Cookbook Books,12,2025-06-30 20:12:04,19.71,12363.0,UK,Books
536759,CL17892,T-Shirt Clothing,50,2025-05-07 10:50:08,18.72,12357.0,USA,Clothing
536759,CL34381,Jacket Clothing,18,2024-05-12 09:22:22,75.28,12414.0,Italy,Clothing
536759,HO77469,Lamp Home,-40,2024-02-09 11:39:48,25.06,12392.0,UK,Home
536759,HO55959,Cushion Home,41,2024-10-21 16:15:33,38.79,12443.0,Germany,Home
536760,CL37942,Jeans Clothing,36,2024-05-26 20:53:13,46.02,12396.0,Netherlands,Clothing
536760,SP49411,Mat Sports,29,2023-12-08 21:55:57,73.82,12362.0,France,Sports
536761,EL72584,Headphones Electronics,26,2023-09-25 03:37:45,50.63,12415.0,Spain,Electronics
536761,SP50042,Towel Sports,33,2024-06-01 20:27:02,46.09,12390.0,Italy,Sports
536762,CL89451,Hat Clothing,9,2025-01-12 06:58:05,47.94,12430.0,USA,Clothing
536762,HO44505,Lamp Home,13,2024-05-08 21:35:46,8.76,12361.0,Italy,Home
536762,HO99147,Lamp Home,34,2024-11-24 21:09:27,22.53,12389.0,Netherlands,Home
536763,EL20430,Tablet Electronics,34,2025-06-22 00:17:34,69.9,12394.0,USA,Electronics
536764,EL94211,Smartphone Electronics,10,2024-02-20 12:41:44,99.19,12372.0,France,Electronics
536764,BO14738,Biography Books,17,2024-11-13 06:10:12,91.77,12421.0,UK,Books
536764,CL52029,Jacket Clothing,25,2023-10-26 12:34:54,80.87,12360.0,Germany,Clothing
536764,BO83275,Manual Books,38,2024-02-15 11:47:40,26.79,12381.0,Germany,Books
536765,CL34448,Jacket Clothing,11,2024-04-27 01:10:53,28.92,,Germany,Clothing
536765,HO43134,Mug Home,11,2024-05-15 05:47:02,66.14,12375.0,Italy,Home
536766,CL45174,Shoes Clothing,28,2023-10-27 11:16:54,64.69,12350.0,Germany,Clothing
536767,EL46070,Laptop Electronics,7,2024-11-07 12:46:38,87.72,12431.0,Australia,Electronics
536768,CL20604,Dress Clothing,35,2024-03-26 12:56:52,87.11,12435.0,USA,Clothing
536768,SP94804,Racket Sports,46,2025-06-30 01:41:52,57.85,12385.0,USA,Sports
536768,SP79689,Bottle Sports,4,2024-08-23 04:26:43,7.57,12398.0,Canada,Sports
536768,BO10956,Dictionary Books,14,2024-02-11 04:59:16,60.06,12354.0,Germany,Books
536768,CL37297,T-Shirt Clothing,27,2024-04-22 20:52:59,60.77,12438.0,Canada,Clothing
536768,HO56628,Table Home,32,2024-07-12 17:59:43,92.35,12440.0,Canada,Home
536769,EL72608,Charger Electronics,45,2024-01-03 01:09:43,79.11,12398.0,France,Electronics
536770,SP70716,Racket Sports,13,2024-09-25 17:43:27,81.83,12426.0,Netherlands,Sports
536770,SP64097,Racket Sports,29,2025-02-27 22:25:26,89.47,,Netherlands,Sports
536770,EL98002,Laptop Electronics,39,2024-09-04 15:15:09,54.16,12413.0,Australia,Electronics
536770,CL58603,Shoes Clothing,44,2024-09-30 03:45:09,79.96,12350.0,UK,Clothing
536770,EL10187,Charger Electronics,38,2023-10-18 18:01:32,91.04,12358.0,Netherlands,Electronics
536771,EL84450,Smartphone Electronics,27,2023-08-25 04:40:32,88.29,12400.0,Netherlands,Electronics
536771,SP68737,Mat Sports,42,2025-05-08 06:58:43,14.45,12441.0,Spain,Sports
536771,CL33055,T-Shirt Clothing,41,2025-06-22 02:45:30,87.43,12346.0,USA,Clothing
536771,EL51298,Headphones Electronics,28,2024-05-05 16:40:46,96.68,12427.0,USA,Electronics
536772,EL38951,Headphones Electronics,4,2024-01-14 07:02:47,16.26,12418.0,Australia,Electronics
536773,CL99834,Dress Clothing,-2,2024-07-15 02:36:35,30.11,12416.0,Germany,Clothing
536774,HO17114,Lamp Home,7,2024-10-24 16:10:00,6.91,12358.0,Germany,Home
536775,CL72282,Dress Clothing,22,2024-04-23 11:00:14,4.09,12394.0,USA,Clothing
536775,EL44245,Headphones Electronics,39,2025-04-25 23:39:30,42.6,12354.0,Netherlands,Electronics
536776,CL13994,Shoes Clothing,-48,2025-02-11 21:32:48,99.03,12442.0,Italy,Clothing
536776,EL13189,Charger Electronics,19,2023-08-13 05:58:06,37.67,12397.0,France,Electronics
536776,CL46607,Dress Clothing,38,2024-05-24 02:44:57,8.84,12404.0,USA,Clothing
536776,HO32121,Plate Home,1,2024-01-06 09:13:20,14.01,12374.0,Canada,Home
536776,BO65344,Cookbook Books,7,2024-04-14 14:26:16,28.62,12407.0,Spain,Books
536777,BO44080,Novel Books,20,2024-12-24 19:19:49,11.14,12368.0,Italy,Books
536777,EL27161,Headphones Electronics,34,2024-12-13 15:52:28,14.27,12381.0,Spain,Electronics
536778,BO12584,Novel Books,44,2023-09-17 00:30:09,63.59,12372.0,Australia,Books
536778,EL53093,Laptop Electronics,17,2024-01-20 16:48:13,15.0,12360.0,Canada,Electronics
536779,EL38843,Speaker Electronics,47,2024-01-16 23:14:31,35.49,12417.0,France,Electronics
536779,HO66830,Lamp Home,9,2024-01-16 18:42:12,85.45,12434.0,Canada,Home
536780,BO27687,Biography Books,9,2024-08-22 18:30:41,18.56,12374.0,Italy,Books
536780,HO49149,Chair Home,21,2023-08-18 22:16:48,21.67,12431.0,Netherlands,Home
536781,CL16732,Jeans Clothing,23,2024-10-27 14:05:12,9.54,12432.0,France,Clothing
536781,SP91129,Towel Sports,14,2024-09-03 07:44:02,48.69,12402.0,Australia,Sports
536782,BO62080,Magazine Books,33,2025-03-01 17:42:19,46.11,12443.0,France,Books
536782,HO37368,Mug Home,35,2024-08-24 19:25:46,7.05,12359.0,Netherlands,Home
536783,CL44123,Dress Clothing,21,2023-09-04 14:48:28,27.7,12408.0,Italy,Clothing
536783,SP83987,Racket Sports,22,2024-12-10 14:34:08,27.24,12431.0,USA,Sports
536784,HO94671,Plate Home,10,2025-04-22 11:07:50,69.15,12401.0,Italy,Home
536785,SP18695,Weights Sports,26,2024-06-30 06:42:04,17.53,12392.0,Australia,Sports
536786,BO25537,Cookbook Books,19,2023-10-10 18:25:31,0.0,12375.0,UK,Books
536786,SP75068,Weights Sports,32,2024-05-08 09:41:05,19.76,12363.0,Italy,Sports
536787,EL11318,Smartphone Electronics,8,2024-01-10 20:16:25,22.19,12410.0,Italy,Electronics
536787,EL72724,Charger Electronics,39,2024-10-16 05:40:32,23.78,12422.0,Australia,Electronics
536788,BO75690,Biography Books,44,2025-03-31 14:23:20,14.8,12392.0,Australia,Books
536788,EL88224,Headphones Electronics,9,2023-09-13 15:58:51,60.95,12412.0,Netherlands,Electronics
536789,SP70930,Racket Sports,17,2025-05-17 22:00:00,38.19,12415.0,UK,Sports
536789,BO96228,Novel Books,38,2024-04-12 18:57:52,52.5,12426.0,Netherlands,Books
536790,SP35372,Bottle Sports,42,2023-08-24 08:23:20,95.24,12422.0,Italy,Sports
536791,SP83107,Bottle Sports,6,2024-10-10 20:14:17,25.11,12358.0,Australia,Sports
536792,SP64407,Weights Sports,7,2025-01-07 07:58:51,35.87,12393.0,Netherlands,Sports
536793,BO57294,Novel Books,36,2024-12-03 10:26:21,6.9,12347.0,USA,Books
536793,SP24678,Racket Sports,13,2023-09-05 18:43:50,41.42,12351.0,Australia,Sports
536793,CL57466,T-Shirt Clothing,43,2025-03-29 11:02:08,86.23,12352.0,Germany,Clothing
536794,HO96811,Plate Home,2,2024-02-24 15:29:40,34.35,12389.0,Netherlands,Home
536794,SP64296,Racket Sports,42,2024-01-01 17:51:23,18.36,12422.0,Netherlands,Sports
536795,SP53650,Towel Sports,27,2025-03-21 07:16:28,60.14,12347.0,Australia,Sports
536795,CL99570,Dress Clothing,5,2025-04-27 08:26:29,66.53,12384.0,Australia,Clothing
536795,HO92802,Plate Home,-32,2024-10-26 00:48:24,58.77,12417.0,USA,Home
536796,BO32979,Novel Books,44,2023-09-04 18:15:17,0.0,12395.0,France,Books
536796,SP24585,Towel Sports,3,2023-08-29 16:45:49,61.52,12441.0,Germany,Sports
536796,CL67499,Shoes Clothing,45,2025-02-04 15:47:45,20.9,12373.0,Spain,Clothing
536797,BO89768,Dictionary Books,3,2025-01-02 08:20:57,46.93,12430.0,Spain,Books
536797,EL55283,Tablet Electronics,49,2023-11-12 16:30:06,56.77,12404.0,Italy,Electronics
536797,SP71177,Bottle Sports,39,2024-03-30 21:21:32,71.24,12416.0,Netherlands,Sports
536797,EL81623,Laptop Electronics,1,2024-01-10 09:11:02,42.22,12418.0,Netherlands,Electronics
536798,SP85575,Ball Sports,30,2025-03-21 16:04:49,59.96,12353.0,USA,Sports
536799,BO30410,Biography Books,3,2023-08-28 09:09:10,12.07,12421.0,USA,Books
536799,BO70816,Novel Books,44,2024-05-08 02:00:13,51.46,12347.0,USA,Books
536799,CL43749,Jacket Clothing,50,2025-03-20 07:36:07,5.91,12435.0,Germany,Clothing
536800,CL90732,Jeans Clothing,10,2024-04-10 10:46:32,33.15,12358.0,UK,Clothing
536801,EL19645,Speaker Electronics,9,2024-11-06 21:32:28,88.52,12416.0,Spain,Electronics
536802,HO66739,Mug Home,28,2025-06-09 07:22:28,58.46,12365.0,Netherlands,Home
536802,BO45341,Dictionary Books,29,2023-12-21 21:58:34,6.1,,Netherlands,Books
